ProcessorID,ProcessorType,ProcessorSpeed,ProcessorQty,ProcessorValue
93709,i7-7740X,4.08,1,0
93710,i7-7740X,4.08,2,0
93711,i7-7740X,4.08,3,0
93712,i7-7740X,4.08,4,0
93713,i7-7740X,4.09,1,0
93714,i7-7740X,4.09,2,0
93715,i7-7740X,4.09,3,0
93716,i7-7740X,4.09,4,0
93717,i7-7740X,4.1,1,0
93718,i7-7740X,4.1,2,0
93719,i7-7740X,4.1,3,0
93720,i7-7740X,4.1,4,0
93721,i7-7740X,4.11,1,0
93722,i7-7740X,4.11,2,0
93723,i7-7740X,4.11,3,0
93724,i7-7740X,4.11,4,0
93725,i7-7740X,4.12,1,0
93726,i7-7740X,4.12,2,0
93727,i7-7740X,4.12,3,0
93728,i7-7740X,4.12,4,0
93729,i7-7740X,4.13,1,0
93730,i7-7740X,4.13,2,0
93731,i7-7740X,4.13,3,0
93732,i7-7740X,4.13,4,0
93733,i7-7740X,4.14,1,0
93734,i7-7740X,4.14,2,0
93735,i7-7740X,4.14,3,0
93736,i7-7740X,4.14,4,0
93737,i7-7740X,4.15,1,0
93738,i7-7740X,4.15,2,0
93739,i7-7740X,4.15,3,0
93740,i7-7740X,4.15,4,0
93741,i7-7740X,4.16,1,0
93742,i7-7740X,4.16,2,0
93743,i7-7740X,4.16,3,0
93744,i7-7740X,4.16,4,0
93745,i7-7740X,4.17,1,0
93746,i7-7740X,4.17,2,0
93747,i7-7740X,4.17,3,0
93748,i7-7740X,4.17,4,0
93749,i7-7740X,4.18,1,0
93750,i7-7740X,4.18,2,0
93751,i7-7740X,4.18,3,0
93752,i7-7740X,4.18,4,0
93753,i7-7740X,4.19,1,0
93754,i7-7740X,4.19,2,0
93755,i7-7740X,4.19,3,0
93756,i7-7740X,4.19,4,0
93757,i7-7740X,4.2,1,0
93758,i7-7740X,4.2,2,0
93759,i7-7740X,4.2,3,0
93760,i7-7740X,4.2,4,0
93761,i7-7740X,4.21,1,0
93762,i7-7740X,4.21,2,0
93763,i7-7740X,4.21,3,0
93764,i7-7740X,4.21,4,0
93765,i7-7740X,4.22,1,0
93766,i7-7740X,4.22,2,0
93767,i7-7740X,4.22,3,0
93768,i7-7740X,4.22,4,0
93769,i7-7740X,4.23,1,0
93770,i7-7740X,4.23,2,0
93771,i7-7740X,4.23,3,0
93772,i7-7740X,4.23,4,0
93773,i7-7740X,4.24,1,0
93774,i7-7740X,4.24,2,0
93775,i7-7740X,4.24,3,0
93776,i7-7740X,4.24,4,0
93777,i7-7740X,4.25,1,0
93778,i7-7740X,4.25,2,0
93779,i7-7740X,4.25,3,0
93780,i7-7740X,4.25,4,0
93781,i7-7740X,4.26,1,0
93782,i7-7740X,4.26,2,0
93783,i7-7740X,4.26,3,0
93784,i7-7740X,4.26,4,0
93785,i7-7740X,4.27,1,0
93786,i7-7740X,4.27,2,0
93787,i7-7740X,4.27,3,0
93788,i7-7740X,4.27,4,0
93789,i7-7740X,4.28,1,0
93790,i7-7740X,4.28,2,0
93791,i7-7740X,4.28,3,0
93792,i7-7740X,4.28,4,0
93793,i7-7740X,4.29,1,0
93794,i7-7740X,4.29,2,0
93795,i7-7740X,4.29,3,0
93796,i7-7740X,4.29,4,0
93797,i7-7740X,4.3,1,0
93798,i7-7740X,4.3,2,0
93799,i7-7740X,4.3,3,0
93800,i7-7740X,4.3,4,0
93801,i7-7740X,4.31,1,0
93802,i7-7740X,4.31,2,0
93803,i7-7740X,4.31,3,0
93804,i7-7740X,4.31,4,0
93805,i7-7740X,4.32,1,0
93806,i7-7740X,4.32,2,0
93807,i7-7740X,4.32,3,0
93808,i7-7740X,4.32,4,0
93809,i7-7740X,4.33,1,0
93810,i7-7740X,4.33,2,0
93811,i7-7740X,4.33,3,0
93812,i7-7740X,4.33,4,0
93813,i7-7740X,4.34,1,0
93814,i7-7740X,4.34,2,0
93815,i7-7740X,4.34,3,0
93816,i7-7740X,4.34,4,0
93817,i7-7740X,4.35,1,0
93818,i7-7740X,4.35,2,0
93819,i7-7740X,4.35,3,0
93820,i7-7740X,4.35,4,0
93821,i7-7740X,4.36,1,0
93822,i7-7740X,4.36,2,0
93823,i7-7740X,4.36,3,0
93824,i7-7740X,4.36,4,0
93825,i7-7740X,4.37,1,0
93826,i7-7740X,4.37,2,0
93827,i7-7740X,4.37,3,0
93828,i7-7740X,4.37,4,0
93829,i7-7740X,4.38,1,0
93830,i7-7740X,4.38,2,0
93831,i7-7740X,4.38,3,0
93832,i7-7740X,4.38,4,0
93833,i7-7740X,4.39,1,0
93834,i7-7740X,4.39,2,0
93835,i7-7740X,4.39,3,0
93836,i7-7740X,4.39,4,0
93837,i7-7740X,4.4,1,0
93838,i7-7740X,4.4,2,0
93839,i7-7740X,4.4,3,0
93840,i7-7740X,4.4,4,0
93841,i7-7740X,4.41,1,0
93842,i7-7740X,4.41,2,0
93843,i7-7740X,4.41,3,0
93844,i7-7740X,4.41,4,0
93845,i7-7740X,4.42,1,0
93846,i7-7740X,4.42,2,0
93847,i7-7740X,4.42,3,0
93848,i7-7740X,4.42,4,0
93849,i7-7740X,4.43,1,0
93850,i7-7740X,4.43,2,0
93851,i7-7740X,4.43,3,0
93852,i7-7740X,4.43,4,0
93853,i7-7740X,4.44,1,0
93854,i7-7740X,4.44,2,0
93855,i7-7740X,4.44,3,0
93856,i7-7740X,4.44,4,0
93857,i7-7740X,4.45,1,0
93858,i7-7740X,4.45,2,0
93859,i7-7740X,4.45,3,0
93860,i7-7740X,4.45,4,0
93861,i7-7740X,4.46,1,0
93862,i7-7740X,4.46,2,0
93863,i7-7740X,4.46,3,0
93864,i7-7740X,4.46,4,0
93865,i7-7740X,4.47,1,0
93866,i7-7740X,4.47,2,0
93867,i7-7740X,4.47,3,0
93868,i7-7740X,4.47,4,0
93869,i7-7740X,4.48,1,0
93870,i7-7740X,4.48,2,0
93871,i7-7740X,4.48,3,0
93872,i7-7740X,4.48,4,0
93873,i7-7740X,4.49,1,0
93874,i7-7740X,4.49,2,0
93875,i7-7740X,4.49,3,0
93876,i7-7740X,4.49,4,0
93877,i7-7740X,4.5,1,0
93878,i7-7740X,4.5,2,0
93879,i7-7740X,4.5,3,0
93880,i7-7740X,4.5,4,0
93881,i7-7740X,4.51,1,0
93882,i7-7740X,4.51,2,0
93883,i7-7740X,4.51,3,0
93884,i7-7740X,4.51,4,0
93885,i7-7740X,4.52,1,0
93886,i7-7740X,4.52,2,0
93887,i7-7740X,4.52,3,0
93888,i7-7740X,4.52,4,0
93889,i7-7740X,4.53,1,0
93890,i7-7740X,4.53,2,0
93891,i7-7740X,4.53,3,0
93892,i7-7740X,4.53,4,0
93893,i7-7740X,4.54,1,0
93894,i7-7740X,4.54,2,0
93895,i7-7740X,4.54,3,0
93896,i7-7740X,4.54,4,0
93897,i7-7740X,4.55,1,0
93898,i7-7740X,4.55,2,0
93899,i7-7740X,4.55,3,0
93900,i7-7740X,4.55,4,0
93901,i7-7740X,4.56,1,0
93902,i7-7740X,4.56,2,0
93903,i7-7740X,4.56,3,0
93904,i7-7740X,4.56,4,0
93905,i7-7740X,4.57,1,0
93906,i7-7740X,4.57,2,0
93907,i7-7740X,4.57,3,0
93908,i7-7740X,4.57,4,0
93909,i7-7740X,4.58,1,0
93910,i7-7740X,4.58,2,0
93911,i7-7740X,4.58,3,0
93912,i7-7740X,4.58,4,0
93913,i7-7740X,4.59,1,0
93914,i7-7740X,4.59,2,0
93915,i7-7740X,4.59,3,0
93916,i7-7740X,4.59,4,0
93917,i7-7740X,4.6,1,0
93918,i7-7740X,4.6,2,0
93919,i7-7740X,4.6,3,0
93920,i7-7740X,4.6,4,0
93921,i7-7740X,4.61,1,0
93922,i7-7740X,4.61,2,0
93923,i7-7740X,4.61,3,0
93924,i7-7740X,4.61,4,0
93925,i7-7740X,4.62,1,0
93926,i7-7740X,4.62,2,0
93927,i7-7740X,4.62,3,0
93928,i7-7740X,4.62,4,0
93929,i7-7740X,4.63,1,0
93930,i7-7740X,4.63,2,0
93931,i7-7740X,4.63,3,0
93932,i7-7740X,4.63,4,0
93933,i7-7740X,4.64,1,0
93934,i7-7740X,4.64,2,0
93935,i7-7740X,4.64,3,0
93936,i7-7740X,4.64,4,0
93937,i7-7740X,4.65,1,0
93938,i7-7740X,4.65,2,0
93939,i7-7740X,4.65,3,0
93940,i7-7740X,4.65,4,0
93941,i7-7740X,4.66,1,0
93942,i7-7740X,4.66,2,0
93943,i7-7740X,4.66,3,0
93944,i7-7740X,4.66,4,0
93945,i7-7740X,4.67,1,0
93946,i7-7740X,4.67,2,0
93947,i7-7740X,4.67,3,0
93948,i7-7740X,4.67,4,0
93949,i7-7740X,4.68,1,0
93950,i7-7740X,4.68,2,0
93951,i7-7740X,4.68,3,0
93952,i7-7740X,4.68,4,0
93953,i7-7740X,4.69,1,0
93954,i7-7740X,4.69,2,0
93955,i7-7740X,4.69,3,0
93956,i7-7740X,4.69,4,0
93957,i7-7740X,4.7,1,0
93958,i7-7740X,4.7,2,0
93959,i7-7740X,4.7,3,0
93960,i7-7740X,4.7,4,0
93961,i7-7740X,4.71,1,0
93962,i7-7740X,4.71,2,0
93963,i7-7740X,4.71,3,0
93964,i7-7740X,4.71,4,0
93965,i7-7740X,4.72,1,0
93966,i7-7740X,4.72,2,0
93967,i7-7740X,4.72,3,0
93968,i7-7740X,4.72,4,0
93969,i7-7740X,4.73,1,0
93970,i7-7740X,4.73,2,0
93971,i7-7740X,4.73,3,0
93972,i7-7740X,4.73,4,0
93973,i7-7740X,4.74,1,0
93974,i7-7740X,4.74,2,0
93975,i7-7740X,4.74,3,0
93976,i7-7740X,4.74,4,0
93977,i7-7740X,4.75,1,0
93978,i7-7740X,4.75,2,0
93979,i7-7740X,4.75,3,0
93980,i7-7740X,4.75,4,0
93981,i7-7740X,4.76,1,0
93982,i7-7740X,4.76,2,0
93983,i7-7740X,4.76,3,0
93984,i7-7740X,4.76,4,0
93985,i7-7740X,4.77,1,0
93986,i7-7740X,4.77,2,0
93987,i7-7740X,4.77,3,0
93988,i7-7740X,4.77,4,0
93989,i7-7740X,4.78,1,0
93990,i7-7740X,4.78,2,0
93991,i7-7740X,4.78,3,0
93992,i7-7740X,4.78,4,0
93993,i7-7740X,4.79,1,0
93994,i7-7740X,4.79,2,0
93995,i7-7740X,4.79,3,0
93996,i7-7740X,4.79,4,0
93997,i7-7740X,4.8,1,0
93998,i7-7740X,4.8,2,0
93999,i7-7740X,4.8,3,0
94000,i7-7740X,4.8,4,0
94001,i7-7740X,4.81,1,0
94002,i7-7740X,4.81,2,0
94003,i7-7740X,4.81,3,0
94004,i7-7740X,4.81,4,0
94005,i7-7740X,4.82,1,0
94006,i7-7740X,4.82,2,0
94007,i7-7740X,4.82,3,0
94008,i7-7740X,4.82,4,0
94009,i7-7740X,4.83,1,0
94010,i7-7740X,4.83,2,0
94011,i7-7740X,4.83,3,0
94012,i7-7740X,4.83,4,0
94013,i7-7740X,4.84,1,0
94014,i7-7740X,4.84,2,0
94015,i7-7740X,4.84,3,0
94016,i7-7740X,4.84,4,0
94017,i7-7740X,4.85,1,0
94018,i7-7740X,4.85,2,0
94019,i7-7740X,4.85,3,0
94020,i7-7740X,4.85,4,0
94021,i7-7740X,4.86,1,0
94022,i7-7740X,4.86,2,0
94023,i7-7740X,4.86,3,0
94024,i7-7740X,4.86,4,0
94025,i7-7740X,4.87,1,0
94026,i7-7740X,4.87,2,0
94027,i7-7740X,4.87,3,0
94028,i7-7740X,4.87,4,0
94029,i7-7740X,4.88,1,0
94030,i7-7740X,4.88,2,0
94031,i7-7740X,4.88,3,0
94032,i7-7740X,4.88,4,0
94033,i7-7740X,4.89,1,0
94034,i7-7740X,4.89,2,0
94035,i7-7740X,4.89,3,0
94036,i7-7740X,4.89,4,0
94037,i7-7740X,4.9,1,0
94038,i7-7740X,4.9,2,0
94039,i7-7740X,4.9,3,0
94040,i7-7740X,4.9,4,0
94041,i7-7740X,4.91,1,0
94042,i7-7740X,4.91,2,0
94043,i7-7740X,4.91,3,0
94044,i7-7740X,4.91,4,0
94045,i7-7740X,4.92,1,0
94046,i7-7740X,4.92,2,0
94047,i7-7740X,4.92,3,0
94048,i7-7740X,4.92,4,0
94049,i7-7740X,4.93,1,0
94050,i7-7740X,4.93,2,0
94051,i7-7740X,4.93,3,0
94052,i7-7740X,4.93,4,0
94053,i7-7740X,4.94,1,0
94054,i7-7740X,4.94,2,0
94055,i7-7740X,4.94,3,0
94056,i7-7740X,4.94,4,0
94057,i7-7740X,4.95,1,0
94058,i7-7740X,4.95,2,0
94059,i7-7740X,4.95,3,0
94060,i7-7740X,4.95,4,0
94061,i7-7740X,4.96,1,0
94062,i7-7740X,4.96,2,0
94063,i7-7740X,4.96,3,0
94064,i7-7740X,4.96,4,0
94065,i7-7740X,4.97,1,0
94066,i7-7740X,4.97,2,0
94067,i7-7740X,4.97,3,0
94068,i7-7740X,4.97,4,0
94069,i7-7740X,4.98,1,0
94070,i7-7740X,4.98,2,0
94071,i7-7740X,4.98,3,0
94072,i7-7740X,4.98,4,0
94073,i7-7740X,4.99,1,0
94074,i7-7740X,4.99,2,0
94075,i7-7740X,4.99,3,0
94076,i7-7740X,4.99,4,0
94077,i7-7740X,5,1,0
94078,i7-7740X,5,2,0
94079,i7-7740X,5,3,0
94080,i7-7740X,5,4,0
94081,i7-7800X,1.0,1,0
94082,i7-7800X,1.0,2,0
94083,i7-7800X,1.0,3,0
94084,i7-7800X,1.0,4,0
94085,i7-7800X,1.1,1,0
94086,i7-7800X,1.1,2,0
94087,i7-7800X,1.1,3,0
94088,i7-7800X,1.1,4,0
94089,i7-7800X,1.11,1,0
94090,i7-7800X,1.11,2,0
94091,i7-7800X,1.11,3,0
94092,i7-7800X,1.11,4,0
94093,i7-7800X,1.12,1,0
94094,i7-7800X,1.12,2,0
94095,i7-7800X,1.12,3,0
94096,i7-7800X,1.12,4,0
94097,i7-7800X,1.13,1,0
94098,i7-7800X,1.13,2,0
94099,i7-7800X,1.13,3,0
94100,i7-7800X,1.13,4,0
94101,i7-7800X,1.14,1,0
94102,i7-7800X,1.14,2,0
94103,i7-7800X,1.14,3,0
94104,i7-7800X,1.14,4,0
94105,i7-7800X,1.15,1,0
94106,i7-7800X,1.15,2,0
94107,i7-7800X,1.15,3,0
94108,i7-7800X,1.15,4,0
94109,i7-7800X,1.16,1,0
94110,i7-7800X,1.16,2,0
94111,i7-7800X,1.16,3,0
94112,i7-7800X,1.16,4,0
94113,i7-7800X,1.17,1,0
94114,i7-7800X,1.17,2,0
94115,i7-7800X,1.17,3,0
94116,i7-7800X,1.17,4,0
94117,i7-7800X,1.18,1,0
94118,i7-7800X,1.18,2,0
94119,i7-7800X,1.18,3,0
94120,i7-7800X,1.18,4,0
94121,i7-7800X,1.19,1,0
94122,i7-7800X,1.19,2,0
94123,i7-7800X,1.19,3,0
94124,i7-7800X,1.19,4,0
94125,i7-7800X,1.2,1,0
94126,i7-7800X,1.2,2,0
94127,i7-7800X,1.2,3,0
94128,i7-7800X,1.2,4,0
94129,i7-7800X,1.21,1,0
94130,i7-7800X,1.21,2,0
94131,i7-7800X,1.21,3,0
94132,i7-7800X,1.21,4,0
94133,i7-7800X,1.22,1,0
94134,i7-7800X,1.22,2,0
94135,i7-7800X,1.22,3,0
94136,i7-7800X,1.22,4,0
94137,i7-7800X,1.23,1,0
94138,i7-7800X,1.23,2,0
94139,i7-7800X,1.23,3,0
94140,i7-7800X,1.23,4,0
94141,i7-7800X,1.24,1,0
94142,i7-7800X,1.24,2,0
94143,i7-7800X,1.24,3,0
94144,i7-7800X,1.24,4,0
94145,i7-7800X,1.25,1,0
94146,i7-7800X,1.25,2,0
94147,i7-7800X,1.25,3,0
94148,i7-7800X,1.25,4,0
94149,i7-7800X,1.26,1,0
94150,i7-7800X,1.26,2,0
94151,i7-7800X,1.26,3,0
94152,i7-7800X,1.26,4,0
94153,i7-7800X,1.27,1,0
94154,i7-7800X,1.27,2,0
94155,i7-7800X,1.27,3,0
94156,i7-7800X,1.27,4,0
94157,i7-7800X,1.28,1,0
94158,i7-7800X,1.28,2,0
94159,i7-7800X,1.28,3,0
94160,i7-7800X,1.28,4,0
94161,i7-7800X,1.29,1,0
94162,i7-7800X,1.29,2,0
94163,i7-7800X,1.29,3,0
94164,i7-7800X,1.29,4,0
94165,i7-7800X,1.3,1,0
94166,i7-7800X,1.3,2,0
94167,i7-7800X,1.3,3,0
94168,i7-7800X,1.3,4,0
94169,i7-7800X,1.31,1,0
94170,i7-7800X,1.31,2,0
94171,i7-7800X,1.31,3,0
94172,i7-7800X,1.31,4,0
94173,i7-7800X,1.32,1,0
94174,i7-7800X,1.32,2,0
94175,i7-7800X,1.32,3,0
94176,i7-7800X,1.32,4,0
94177,i7-7800X,1.33,1,0
94178,i7-7800X,1.33,2,0
94179,i7-7800X,1.33,3,0
94180,i7-7800X,1.33,4,0
94181,i7-7800X,1.34,1,0
94182,i7-7800X,1.34,2,0
94183,i7-7800X,1.34,3,0
94184,i7-7800X,1.34,4,0
94185,i7-7800X,1.35,1,0
94186,i7-7800X,1.35,2,0
94187,i7-7800X,1.35,3,0
94188,i7-7800X,1.35,4,0
94189,i7-7800X,1.36,1,0
94190,i7-7800X,1.36,2,0
94191,i7-7800X,1.36,3,0
94192,i7-7800X,1.36,4,0
94193,i7-7800X,1.37,1,0
94194,i7-7800X,1.37,2,0
94195,i7-7800X,1.37,3,0
94196,i7-7800X,1.37,4,0
94197,i7-7800X,1.38,1,0
94198,i7-7800X,1.38,2,0
94199,i7-7800X,1.38,3,0
94200,i7-7800X,1.38,4,0
94201,i7-7800X,1.39,1,0
94202,i7-7800X,1.39,2,0
94203,i7-7800X,1.39,3,0
94204,i7-7800X,1.39,4,0
94205,i7-7800X,1.4,1,0
94206,i7-7800X,1.4,2,0
94207,i7-7800X,1.4,3,0
94208,i7-7800X,1.4,4,0
94209,i7-7800X,1.41,1,0
94210,i7-7800X,1.41,2,0
94211,i7-7800X,1.41,3,0
94212,i7-7800X,1.41,4,0
94213,i7-7800X,1.42,1,0
94214,i7-7800X,1.42,2,0
94215,i7-7800X,1.42,3,0
94216,i7-7800X,1.42,4,0
94217,i7-7800X,1.43,1,0
94218,i7-7800X,1.43,2,0
94219,i7-7800X,1.43,3,0
94220,i7-7800X,1.43,4,0
94221,i7-7800X,1.44,1,0
94222,i7-7800X,1.44,2,0
94223,i7-7800X,1.44,3,0
94224,i7-7800X,1.44,4,0
94225,i7-7800X,1.45,1,0
94226,i7-7800X,1.45,2,0
94227,i7-7800X,1.45,3,0
94228,i7-7800X,1.45,4,0
94229,i7-7800X,1.46,1,0
94230,i7-7800X,1.46,2,0
94231,i7-7800X,1.46,3,0
94232,i7-7800X,1.46,4,0
94233,i7-7800X,1.47,1,0
94234,i7-7800X,1.47,2,0
94235,i7-7800X,1.47,3,0
94236,i7-7800X,1.47,4,0
94237,i7-7800X,1.48,1,0
94238,i7-7800X,1.48,2,0
94239,i7-7800X,1.48,3,0
94240,i7-7800X,1.48,4,0
94241,i7-7800X,1.49,1,0
94242,i7-7800X,1.49,2,0
94243,i7-7800X,1.49,3,0
94244,i7-7800X,1.49,4,0
94245,i7-7800X,1.5,1,0
94246,i7-7800X,1.5,2,0
94247,i7-7800X,1.5,3,0
94248,i7-7800X,1.5,4,0
94249,i7-7800X,1.51,1,0
94250,i7-7800X,1.51,2,0
94251,i7-7800X,1.51,3,0
94252,i7-7800X,1.51,4,0
94253,i7-7800X,1.52,1,0
94254,i7-7800X,1.52,2,0
94255,i7-7800X,1.52,3,0
94256,i7-7800X,1.52,4,0
94257,i7-7800X,1.53,1,0
94258,i7-7800X,1.53,2,0
94259,i7-7800X,1.53,3,0
94260,i7-7800X,1.53,4,0
94261,i7-7800X,1.54,1,0
94262,i7-7800X,1.54,2,0
94263,i7-7800X,1.54,3,0
94264,i7-7800X,1.54,4,0
94265,i7-7800X,1.55,1,0
94266,i7-7800X,1.55,2,0
94267,i7-7800X,1.55,3,0
94268,i7-7800X,1.55,4,0
94269,i7-7800X,1.56,1,0
94270,i7-7800X,1.56,2,0
94271,i7-7800X,1.56,3,0
94272,i7-7800X,1.56,4,0
94273,i7-7800X,1.57,1,0
94274,i7-7800X,1.57,2,0
94275,i7-7800X,1.57,3,0
94276,i7-7800X,1.57,4,0
94277,i7-7800X,1.58,1,0
94278,i7-7800X,1.58,2,0
94279,i7-7800X,1.58,3,0
94280,i7-7800X,1.58,4,0
94281,i7-7800X,1.59,1,0
94282,i7-7800X,1.59,2,0
94283,i7-7800X,1.59,3,0
94284,i7-7800X,1.59,4,0
94285,i7-7800X,1.6,1,0
94286,i7-7800X,1.6,2,0
94287,i7-7800X,1.6,3,0
94288,i7-7800X,1.6,4,0
94289,i7-7800X,1.61,1,0
94290,i7-7800X,1.61,2,0
94291,i7-7800X,1.61,3,0
94292,i7-7800X,1.61,4,0
94293,i7-7800X,1.62,1,0
94294,i7-7800X,1.62,2,0
94295,i7-7800X,1.62,3,0
94296,i7-7800X,1.62,4,0
94297,i7-7800X,1.63,1,0
94298,i7-7800X,1.63,2,0
94299,i7-7800X,1.63,3,0
94300,i7-7800X,1.63,4,0
94301,i7-7800X,1.64,1,0
94302,i7-7800X,1.64,2,0
94303,i7-7800X,1.64,3,0
94304,i7-7800X,1.64,4,0
94305,i7-7800X,1.65,1,0
94306,i7-7800X,1.65,2,0
94307,i7-7800X,1.65,3,0
94308,i7-7800X,1.65,4,0
94309,i7-7800X,1.66,1,0
94310,i7-7800X,1.66,2,0
94311,i7-7800X,1.66,3,0
94312,i7-7800X,1.66,4,0
94313,i7-7800X,1.67,1,0
94314,i7-7800X,1.67,2,0
94315,i7-7800X,1.67,3,0
94316,i7-7800X,1.67,4,0
94317,i7-7800X,1.68,1,0
94318,i7-7800X,1.68,2,0
94319,i7-7800X,1.68,3,0
94320,i7-7800X,1.68,4,0
94321,i7-7800X,1.69,1,0
94322,i7-7800X,1.69,2,0
94323,i7-7800X,1.69,3,0
94324,i7-7800X,1.69,4,0
94325,i7-7800X,1.7,1,0
94326,i7-7800X,1.7,2,0
94327,i7-7800X,1.7,3,0
94328,i7-7800X,1.7,4,0
94329,i7-7800X,1.71,1,0
94330,i7-7800X,1.71,2,0
94331,i7-7800X,1.71,3,0
94332,i7-7800X,1.71,4,0
94333,i7-7800X,1.72,1,0
94334,i7-7800X,1.72,2,0
94335,i7-7800X,1.72,3,0
94336,i7-7800X,1.72,4,0
94337,i7-7800X,1.73,1,0
94338,i7-7800X,1.73,2,0
94339,i7-7800X,1.73,3,0
94340,i7-7800X,1.73,4,0
94341,i7-7800X,1.74,1,0
94342,i7-7800X,1.74,2,0
94343,i7-7800X,1.74,3,0
94344,i7-7800X,1.74,4,0
94345,i7-7800X,1.75,1,0
94346,i7-7800X,1.75,2,0
94347,i7-7800X,1.75,3,0
94348,i7-7800X,1.75,4,0
94349,i7-7800X,1.76,1,0
94350,i7-7800X,1.76,2,0
94351,i7-7800X,1.76,3,0
94352,i7-7800X,1.76,4,0
94353,i7-7800X,1.77,1,0
94354,i7-7800X,1.77,2,0
94355,i7-7800X,1.77,3,0
94356,i7-7800X,1.77,4,0
94357,i7-7800X,1.78,1,0
94358,i7-7800X,1.78,2,0
94359,i7-7800X,1.78,3,0
94360,i7-7800X,1.78,4,0
94361,i7-7800X,1.79,1,0
94362,i7-7800X,1.79,2,0
94363,i7-7800X,1.79,3,0
94364,i7-7800X,1.79,4,0
94365,i7-7800X,1.8,1,0
94366,i7-7800X,1.8,2,0
94367,i7-7800X,1.8,3,0
94368,i7-7800X,1.8,4,0
94369,i7-7800X,1.81,1,0
94370,i7-7800X,1.81,2,0
94371,i7-7800X,1.81,3,0
94372,i7-7800X,1.81,4,0
94373,i7-7800X,1.82,1,0
94374,i7-7800X,1.82,2,0
94375,i7-7800X,1.82,3,0
94376,i7-7800X,1.82,4,0
94377,i7-7800X,1.83,1,0
94378,i7-7800X,1.83,2,0
94379,i7-7800X,1.83,3,0
94380,i7-7800X,1.83,4,0
94381,i7-7800X,1.84,1,0
94382,i7-7800X,1.84,2,0
94383,i7-7800X,1.84,3,0
94384,i7-7800X,1.84,4,0
94385,i7-7800X,1.85,1,0
94386,i7-7800X,1.85,2,0
94387,i7-7800X,1.85,3,0
94388,i7-7800X,1.85,4,0
94389,i7-7800X,1.86,1,0
94390,i7-7800X,1.86,2,0
94391,i7-7800X,1.86,3,0
94392,i7-7800X,1.86,4,0
94393,i7-7800X,1.87,1,0
94394,i7-7800X,1.87,2,0
94395,i7-7800X,1.87,3,0
94396,i7-7800X,1.87,4,0
94397,i7-7800X,1.88,1,0
94398,i7-7800X,1.88,2,0
94399,i7-7800X,1.88,3,0
94400,i7-7800X,1.88,4,0
94401,i7-7800X,1.89,1,0
94402,i7-7800X,1.89,2,0
94403,i7-7800X,1.89,3,0
94404,i7-7800X,1.89,4,0
94405,i7-7800X,1.9,1,0
94406,i7-7800X,1.9,2,0
94407,i7-7800X,1.9,3,0
94408,i7-7800X,1.9,4,0
94409,i7-7800X,1.91,1,0
94410,i7-7800X,1.91,2,0
94411,i7-7800X,1.91,3,0
94412,i7-7800X,1.91,4,0
94413,i7-7800X,1.92,1,0
94414,i7-7800X,1.92,2,0
94415,i7-7800X,1.92,3,0
94416,i7-7800X,1.92,4,0
94417,i7-7800X,1.93,1,0
94418,i7-7800X,1.93,2,0
94419,i7-7800X,1.93,3,0
94420,i7-7800X,1.93,4,0
94421,i7-7800X,1.94,1,0
94422,i7-7800X,1.94,2,0
94423,i7-7800X,1.94,3,0
94424,i7-7800X,1.94,4,0
94425,i7-7800X,1.95,1,0
94426,i7-7800X,1.95,2,0
94427,i7-7800X,1.95,3,0
94428,i7-7800X,1.95,4,0
94429,i7-7800X,1.96,1,0
94430,i7-7800X,1.96,2,0
94431,i7-7800X,1.96,3,0
94432,i7-7800X,1.96,4,0
94433,i7-7800X,1.97,1,0
94434,i7-7800X,1.97,2,0
94435,i7-7800X,1.97,3,0
94436,i7-7800X,1.97,4,0
94437,i7-7800X,1.98,1,0
94438,i7-7800X,1.98,2,0
94439,i7-7800X,1.98,3,0
94440,i7-7800X,1.98,4,0
94441,i7-7800X,1.99,1,0
94442,i7-7800X,1.99,2,0
94443,i7-7800X,1.99,3,0
94444,i7-7800X,1.99,4,0
94445,i7-7800X,2,1,0
94446,i7-7800X,2,2,0
94447,i7-7800X,2,3,0
94448,i7-7800X,2,4,0
94449,i7-7800X,2.01,1,0
94450,i7-7800X,2.01,2,0
94451,i7-7800X,2.01,3,0
94452,i7-7800X,2.01,4,0
94453,i7-7800X,2.02,1,0
94454,i7-7800X,2.02,2,0
94455,i7-7800X,2.02,3,0
94456,i7-7800X,2.02,4,0
94457,i7-7800X,2.03,1,0
94458,i7-7800X,2.03,2,0
94459,i7-7800X,2.03,3,0
94460,i7-7800X,2.03,4,0
94461,i7-7800X,2.04,1,0
94462,i7-7800X,2.04,2,0
94463,i7-7800X,2.04,3,0
94464,i7-7800X,2.04,4,0
94465,i7-7800X,2.05,1,0
94466,i7-7800X,2.05,2,0
94467,i7-7800X,2.05,3,0
94468,i7-7800X,2.05,4,0
94469,i7-7800X,2.06,1,0
94470,i7-7800X,2.06,2,0
94471,i7-7800X,2.06,3,0
94472,i7-7800X,2.06,4,0
94473,i7-7800X,2.07,1,0
94474,i7-7800X,2.07,2,0
94475,i7-7800X,2.07,3,0
94476,i7-7800X,2.07,4,0
94477,i7-7800X,2.08,1,0
94478,i7-7800X,2.08,2,0
94479,i7-7800X,2.08,3,0
94480,i7-7800X,2.08,4,0
94481,i7-7800X,2.09,1,0
94482,i7-7800X,2.09,2,0
94483,i7-7800X,2.09,3,0
94484,i7-7800X,2.09,4,0
